ags,ags_name,election_date,eligible_voters,turnout,total_votes,cdu_csu,spd,fdp,afd,gruene,pds_linke,other
05558004,Ascheberg,14-05-2017,11837,0.728056095,8618,0.475516361,0.238454398,0.140635878,0.042353214,0.043281504,0.026108146,0.025179856
05558004,Ascheberg,15-05-2022,12010,0.656203164,7881,0.509580003,0.192742038,0.059890877,0.027407689,0.150361629,0.009897221,0.045045045
05558008,"Billerbeck, Stadt",13-05-1990,7608,0.755257624,5746,0.513052558,0.343195266,0.060389836,0,0.046467108,0,0.029411765
05558008,"Billerbeck, Stadt",14-05-1995,7957,0.699258515,5564,0.508806614,0.345974119,0.041157441,0,0.089683681,0,0.010064702
05558008,"Billerbeck, Stadt",14-05-2000,8307,0.632839774,5257,0.477458627,0.318622789,0.115655317,0,0.066197451,0.006848012,0.008750238
05558008,"Billerbeck, Stadt",22-05-2005,8724,0.727303989,6345,0.590543735,0.259574468,0.055161545,0,0.056737589,0.004097715,0.024743893
05558008,"Billerbeck, Stadt",09-05-2010,8960,0.67890625,6083,0.469833964,0.234752589,0.079566004,0,0.135459477,0.034193654,0.039289824
05558008,"Billerbeck, Stadt",13-05-2012,8993,0.695652174,6256,0.381873402,0.298433504,0.08887468,0,0.125,0.011029412,0.087436061
05558008,"Billerbeck, Stadt",14-05-2017,9128,0.742988606,6782,0.420082572,0.263786494,0.146711884,0.033765851,0.075936302,0.028900029,0.024624005
05558008,"Billerbeck, Stadt",15-05-2022,9141,0.69368778,6341,0.455606371,0.200914682,0.060400568,0.025863428,0.198864532,0.009304526,0.044314777
05558012,"Coesfeld, Stadt",13-05-1990,25352,0.747672767,18955,0.505460301,0.379055658,0.052017937,0,0.042943814,0,0.014191506
05558012,"Coesfeld, Stadt",14-05-1995,26071,0.687430478,17922,0.50251088,0.353866756,0.03381319,0,0.100379422,0,0.004798572
05558012,"Coesfeld, Stadt",14-05-2000,27049,0.631298754,17076,0.457484188,0.331635043,0.116596393,0,0.069337081,0.005739049,0.010423987
05558012,"Coesfeld, Stadt",22-05-2005,28198,0.683559118,19275,0.554241245,0.278287938,0.065629053,0,0.05846952,0.005291829,0.029520104
05558012,"Coesfeld, Stadt",09-05-2010,28854,0.627365357,18102,0.456247928,0.269970169,0.072864877,0,0.118108496,0.033366479,0.038725003
05558012,"Coesfeld, Stadt",13-05-2012,28764,0.640001391,18409,0.369656146,0.322994188,0.082242381,0,0.108099299,0.011407464,0.094030094
05558012,"Coesfeld, Stadt",14-05-2017,28863,0.700308353,20213,0.43758967,0.274625241,0.122347004,0.032256469,0.06837184,0.027556523,0.028199673
05558012,"Coesfeld, Stadt",15-05-2022,28672,0.629813058,18058,0.465776941,0.203123269,0.055100233,0.027965445,0.189777384,0.013179754,0.040369919
05558016,"Dülmen, Stadt",13-05-1990,30781,0.756960463,23300,0.461030043,0.426738197,0.051587983,0,0.035622318,0,0.017467811
05558016,"Dülmen, Stadt",14-05-1995,32459,0.695862473,22587,0.493026962,0.384114756,0.026298313,0,0.0824368,0,0.007792093
05558016,"Dülmen, Stadt",14-05-2000,34566,0.602528496,20827,0.481778461,0.326787343,0.094156624,0,0.052720027,0.006337927,0.029625006
05558016,"Dülmen, Stadt",22-05-2005,36000,0.679361111,24457,0.556323343,0.289160568,0.062354336,0,0.038680132,0.004988347,0.041378746
05558016,"Dülmen, Stadt",09-05-2010,36021,0.634657561,22861,0.450461485,0.295612615,0.067363632,0,0.091859499,0.039543327,0.044748699
05558016,"Dülmen, Stadt",13-05-2012,35913,0.650739287,23370,0.371330766,0.338896021,0.08279846,0,0.085622593,0.015532734,0.093538725
05558016,"Dülmen, Stadt",14-05-2017,36471,0.698061473,25459,0.410974508,0.301897168,0.117718685,0.048312974,0.051690954,0.030991005,0.029498409
05558016,"Dülmen, Stadt",15-05-2022,36294,0.623877225,22643,0.456564943,0.233626286,0.051097469,0.037804178,0.157443802,0.014529877,0.042397209
05558020,Havixbeck,13-05-1990,7318,0.767422793,5616,0.46011396,0.386574074,0.069088319,0,0.059650997,0,0.020655271
05558020,Havixbeck,14-05-1995,7656,0.736938349,5642,0.467741935,0.340482099,0.042892591,0,0.13169089,0,0.011343495
05558020,Havixbeck,14-05-2000,8431,0.674415846,5686,0.410306015,0.333978192,0.132958143,0,0.098839254,0.007914175,0.008090046
05558020,Havixbeck,22-05-2005,8761,0.754251798,6608,0.494400726,0.302966102,0.061138015,0,0.094582324,0.004539952,0.035411622
05558020,Havixbeck,09-05-2010,8888,0.7049955,6266,0.400095755,0.276731567,0.071177785,0,0.172518353,0.035110118,0.036546441
05558020,Havixbeck,13-05-2012,9027,0.722831505,6525,0.325210728,0.310038314,0.090727969,0,0.155402299,0.017471264,0.091187739
05558020,Havixbeck,14-05-2017,9335,0.76464917,7138,0.388063883,0.278369291,0.126786215,0.036284674,0.099187447,0.032502101,0.030961054
05558020,Havixbeck,15-05-2022,9567,0.693947946,6639,0.422955264,0.206205754,0.05648441,0.024853141,0.234975147,0.011748757,0.037355023
05558024,"Lüdinghausen, Stadt",13-05-1990,15405,0.7907173,12181,0.547327806,0.311797061,0.051473606,0,0.069124046,0,0.014202446
05558024,"Lüdinghausen, Stadt",14-05-1995,16022,0.736549744,11801,0.532158292,0.300398271,0.030590628,0,0.123379375,0,0.007626472
05558024,"Lüdinghausen, Stadt",14-05-2000,16803,0.645479974,10846,0.515950581,0.260741287,0.102434077,0,0.093767287,0.004978794,0.013368984
05558024,"Lüdinghausen, Stadt",22-05-2005,17975,0.712155772,12801,0.568236856,0.244590266,0.067182251,0,0.072572455,0.006796344,0.031950629
05558024,"Lüdinghausen, Stadt",09-05-2010,18561,0.660524756,12260,0.463458401,0.240619902,0.075040783,0,0.129853181,0.040212072,0.040783034
05558024,"Lüdinghausen, Stadt",13-05-2012,18633,0.662802555,12350,0.377327935,0.295870445,0.088178138,0,0.115384615,0.01562753,0.097489879
05558024,"Lüdinghausen, Stadt",14-05-2017,19224,0.71150645,13678,0.429010089,0.261880392,0.127869572,0.047887118,0.062362919,0.031510455,0.032387776
05558024,"Lüdinghausen, Stadt",15-05-2022,19431,0.648396892,12599,0.445273434,0.204619414,0.05643305,0.036431463,0.199539646,0.014524962,0.037225177
05558028,Nordkirchen,13-05-1990,6207,0.762687289,4734,0.5295733,0.339247993,0.053231939,0,0.056189269,0,0.017110266
05558028,Nordkirchen,14-05-1995,6589,0.714220671,4706,0.530599235,0.326604335,0.035061623,0,0.09881003,0,0.005524862
05558028,Nordkirchen,14-05-2000,7244,0.632247377,4580,0.51790393,0.291921397,0.091703057,0,0.068995633,0.008515284,0.012227074
05558028,Nordkirchen,22-05-2005,7652,0.706743335,5408,0.562684911,0.269045858,0.062869822,0,0.05806213,0.006102071,0.03272929
05558028,Nordkirchen,09-05-2010,7788,0.664612224,5176,0.454791345,0.287867079,0.064914992,0,0.096599691,0.038833076,0.045595054
05558028,Nordkirchen,13-05-2012,7855,0.67332909,5289,0.3649083,0.339194555,0.079221025,0,0.092456041,0.013991303,0.099640764
05558028,Nordkirchen,14-05-2017,8086,0.724585704,5859,0.414746544,0.277692439,0.119644991,0.06229732,0.051885987,0.028161802,0.036866359
05558028,Nordkirchen,15-05-2022,8300,0.627710843,5210,0.473320537,0.217082534,0.05681382,0.042418426,0.149904031,0.009788868,0.045681382
05558032,Nottuln,13-05-1990,11169,0.745098039,8322,0.488103821,0.384402788,0.057558279,0,0.048786349,0,0.015981735
05558032,Nottuln,14-05-1995,12229,0.694006051,8487,0.487922705,0.358077059,0.036408625,0,0.10427713,0,0.00860139
05558032,Nottuln,14-05-2000,13633,0.623340424,8498,0.442221699,0.313603201,0.137561779,0,0.082843022,0.007295834,0.008707931
05558032,Nottuln,22-05-2005,14850,0.703703704,10450,0.532344498,0.280191388,0.074545455,0,0.06861244,0.007177033,0.02937799
05558032,Nottuln,09-05-2010,15214,0.669449192,10185,0.418851252,0.26077565,0.075306824,0,0.146686303,0.039469809,0.051840943
05558032,Nottuln,13-05-2012,15205,0.683262085,10389,0.340648763,0.333718356,0.084223698,0,0.119742035,0.016940995,0.097410723
05558032,Nottuln,14-05-2017,15379,0.723844203,11132,0.400916277,0.276679842,0.146424722,0.042669781,0.065217391,0.031081567,0.030812073
05558032,Nottuln,15-05-2022,15492,0.650464756,10077,0.464523172,0.208395356,0.056266746,0.032648606,0.179021534,0.011511363,0.043564553
05558036,"Olfen, Stadt",13-05-1990,6841,0.760999854,5206,0.531694199,0.356703803,0.040338071,0,0.042258932,0,0.021129466
05558036,"Olfen, Stadt",14-05-1995,7408,0.683855292,5066,0.507895776,0.343861034,0.036517963,0,0.09297276,0,0.009672325
05558036,"Olfen, Stadt",14-05-2000,8548,0.588090781,5027,0.501491944,0.312512433,0.094091904,0,0.056494927,0.008155958,0.016510841
05558036,"Olfen, Stadt",22-05-2005,9370,0.666702241,6247,0.566511926,0.273731391,0.060188891,0,0.035857211,0.008323996,0.044981591
05558036,"Olfen, Stadt",09-05-2010,9770,0.641248721,6265,0.44660814,0.276616121,0.073104549,0,0.09273743,0.053790902,0.045490822
05558036,"Olfen, Stadt",13-05-2012,9853,0.642342434,6329,0.368304629,0.329119924,0.075367357,0,0.084531522,0.020066361,0.1000158
05558036,"Olfen, Stadt",14-05-2017,10283,0.696392103,7161,0.422147745,0.26211423,0.119536378,0.067588326,0.045245078,0.037843877,0.032956291
05558036,"Olfen, Stadt",15-05-2022,10593,0.581327292,6158,0.477427736,0.202663202,0.054075999,0.056999026,0.148100032,0.011367327,0.040272816
05558040,Rosendahl,13-05-1990,7159,0.768682777,5503,0.637470471,0.270397965,0.039251317,0,0.030710522,0,0.014355806
05558040,Rosendahl,14-05-1995,7453,0.705487723,5258,0.621338912,0.25028528,0.031951312,0,0.08463294,0,0.005135032
05558040,Rosendahl,14-05-2000,7943,0.647488355,5143,0.555317908,0.257048415,0.114524597,0,0.050554151,0.00602761,0.008360879
05558040,Rosendahl,22-05-2005,8125,0.741169231,6022,0.683493856,0.188143474,0.061275324,0,0.036200598,0.003487214,0.021421455
05558040,Rosendahl,09-05-2010,8335,0.661667666,5515,0.558295558,0.203263826,0.083771532,0,0.086491387,0.023028105,0.034814143
05558040,Rosendahl,13-05-2012,8405,0.684949435,5757,0.47906896,0.25603613,0.083029356,0,0.071565051,0.011290603,0.087371895
05558040,Rosendahl,14-05-2017,8323,0.751652049,6256,0.524456522,0.225383632,0.126918159,0.031649616,0.041400256,0.016304348,0.024616368
05558040,Rosendahl,15-05-2022,8402,0.664603666,5584,0.561246418,0.183381089,0.051755014,0.026683381,0.12213467,0.009133238,0.040114613
05558044,Senden,13-05-1990,10996,0.765187341,8414,0.511290706,0.346446399,0.062871405,0,0.057998574,0,0.016401236
05558044,Senden,14-05-1995,12815,0.689660554,8838,0.513917176,0.313532473,0.040733198,0,0.118013125,0,0.007807196
05558044,Senden,14-05-2000,13633,0.634269787,8647,0.48571759,0.266797733,0.129640338,0,0.088585637,0.006938823,0.014571528
05558044,Senden,22-05-2005,14878,0.713133486,10610,0.565881244,0.251083883,0.069745523,0,0.065598492,0.00933082,0.028746466
05558044,Senden,09-05-2010,15741,0.656120958,10328,0.457978311,0.238574748,0.077652982,0,0.136522076,0.036599535,0.042118513
05558044,Senden,13-05-2012,15855,0.668306528,10596,0.376274066,0.299546999,0.088335221,0,0.117591544,0.0198188,0.088052095
05558044,Senden,14-05-2017,15914,0.715784844,11391,0.439557545,0.246247037,0.129400404,0.050917391,0.065314722,0.031779475,0.027477833
05558044,Senden,15-05-2022,15747,0.632691941,9963,0.457191609,0.192311553,0.054903142,0.042457091,0.193214895,0.013249021,0.039847436
05562004,"Castrop-Rauxel, Stadt",13-05-1990,62359,0.701582771,43750,0.275794286,0.601988571,0.032091429,0,0.054468571,0,0.029005714
05562004,"Castrop-Rauxel, Stadt",14-05-1995,60675,0.629946436,38222,0.298022082,0.575558579,0.022447805,0,0.087148762,0,0.009889592
05562004,"Castrop-Rauxel, Stadt",14-05-2000,60042,0.552230106,33157,0.286998221,0.528576168,0.066049401,0,0.052025213,0.011551105,0.028591248
05562004,"Castrop-Rauxel, Stadt",22-05-2005,60074,0.600592602,36080,0.347782705,0.486003326,0.043930155,0,0.043015521,0.012749446,0.053215078
05562004,"Castrop-Rauxel, Stadt",09-05-2010,59529,0.572712459,34093,0.26017071,0.463174259,0.04625583,0,0.084738803,0.066406594,0.065086675
05562004,"Castrop-Rauxel, Stadt",13-05-2012,59073,0.572224197,33803,0.195219359,0.486998195,0.054758453,0,0.080673313,0.028311097,0.138626749
05562004,"Castrop-Rauxel, Stadt",14-05-2017,57510,0.601582334,34597,0.275717548,0.388675319,0.089747666,0.095557418,0.040928404,0.04621788,0.051507356
05562004,"Castrop-Rauxel, Stadt",15-05-2022,55757,0.502860627,28038,0.310186176,0.365004637,0.043013054,0.07076111,0.126863542,0.018403595,0.057315072
05562008,"Datteln, Stadt",13-05-1990,27441,0.715462264,19633,0.309988285,0.582896144,0.030611725,0,0.043956604,0,0.025569195
05562008,"Datteln, Stadt",14-05-1995,27454,0.653347417,17937,0.298935162,0.580085856,0.018564977,0,0.075151921,0,0.019902994
05562008,"Datteln, Stadt",14-05-2000,27361,0.564160667,15436,0.304353459,0.520730759,0.077805131,0,0.053899974,0.00822752,0.025200829
05562008,"Datteln, Stadt",22-05-2005,27385,0.595873653,16318,0.391101851,0.446255669,0.040201005,0,0.036769212,0.008885893,0.065142787
05562008,"Datteln, Stadt",09-05-2010,27124,0.580039817,15733,0.295557109,0.409966313,0.041568677,0,0.11498125,0.05892074,0.065340367
05562008,"Datteln, Stadt",13-05-2012,26975,0.579610751,15635,0.227886153,0.458970259,0.051103294,0,0.082251359,0.022897346,0.143076431
05562008,"Datteln, Stadt",14-05-2017,26705,0.619434563,16542,0.280860839,0.371901826,0.0969653,0.093277717,0.042558336,0.049208076,0.055555556
05562008,"Datteln, Stadt",15-05-2022,26541,0.504615501,13393,0.337415068,0.325543194,0.049503472,0.067497947,0.136563877,0.017098484,0.058463376
05562012,"Dorsten, Stadt",13-05-1990,58835,0.693889692,40825,0.381285977,0.506944274,0.043208818,0,0.039461115,0,0.023343539
05562012,"Dorsten, Stadt",14-05-1995,59940,0.634768101,38048,0.369980025,0.503574432,0.032353869,0,0.078453532,0,0.009488015
05562012,"Dorsten, Stadt",14-05-2000,61255,0.54676353,33492,0.373940045,0.443658187,0.090767945,0,0.050609101,0.011047414,0.020303356
05562012,"Dorsten, Stadt",22-05-2005,61962,0.62867564,38954,0.447579196,0.380602762,0.045412538,0,0.041895569,0.009215998,0.063279766
05562012,"Dorsten, Stadt",09-05-2010,61687,0.600353397,37034,0.350137711,0.365880002,0.059890911,0,0.090808446,0.064427283,0.056299617
05562012,"Dorsten, Stadt",13-05-2012,61240,0.60955258,37329,0.269683088,0.418146749,0.069249109,0,0.084143695,0.023815264,0.121433738
05562012,"Dorsten, Stadt",14-05-2017,59985,0.6641327,39838,0.351147146,0.330789698,0.106029419,0.082308349,0.040514082,0.039083287,0.040112455
05562012,"Dorsten, Stadt",15-05-2022,58869,0.562588119,33119,0.412421873,0.275642381,0.047102871,0.064071983,0.127479694,0.014764939,0.051058305
05562014,"Gladbeck, Stadt",13-05-1990,60564,0.715755234,43349,0.26372004,0.632794297,0.03125793,0,0.036932801,0,0.029712335
05562014,"Gladbeck, Stadt",14-05-1995,58073,0.65417664,37990,0.302948144,0.556067386,0.022532245,0,0.086891287,0,0.025848908
05562014,"Gladbeck, Stadt",14-05-2000,56714,0.560179144,31770,0.289990557,0.548504879,0.07132515,0,0.043279824,0.012936733,0.02508656
05562014,"Gladbeck, Stadt",22-05-2005,56312,0.613936639,34572,0.321850052,0.493115816,0.036648155,0,0.033611015,0.011685757,0.090477843
05562014,"Gladbeck, Stadt",09-05-2010,55758,0.584131425,32570,0.248357384,0.476174394,0.038870126,0,0.068867056,0.070617132,0.084310715
05562014,"Gladbeck, Stadt",13-05-2012,55594,0.571698385,31783,0.186829437,0.502658654,0.048547966,0,0.071390366,0.036528962,0.139351225
05562014,"Gladbeck, Stadt",14-05-2017,54420,0.619128997,33693,0.257412519,0.379574392,0.090731012,0.124833051,0.031668299,0.048704479,0.054165554
05562014,"Gladbeck, Stadt",15-05-2022,52683,0.482413682,25415,0.302026362,0.371316152,0.046507968,0.080739721,0.113279559,0.017037183,0.061105646
05562016,"Haltern am See, Stadt",13-05-1990,26793,0.770462434,20643,0.441311825,0.440391416,0.040449547,0,0.054594778,0,0.016373589
05562016,"Haltern am See, Stadt",14-05-1995,27573,0.722917347,19933,0.424572317,0.43510761,0.029749661,0,0.09271058,0,0.011689159
05562016,"Haltern am See, Stadt",14-05-2000,28483,0.658673595,18761,0.435637759,0.392303182,0.076435158,0,0.064442194,0.005703321,0.016470337
05562016,"Haltern am See, Stadt",22-05-2005,29906,0.702166789,20999,0.495547407,0.344778323,0.043287776,0,0.053240631,0.005762179,0.049383304
05562016,"Haltern am See, Stadt",09-05-2010,30463,0.680399173,20727,0.405557968,0.318473489,0.055917402,0,0.12322092,0.042215468,0.046219906
05562016,"Haltern am See, Stadt",13-05-2012,30386,0.681892977,20720,0.311776062,0.372779923,0.071187259,0,0.113658301,0.014333977,0.105984556
05562016,"Haltern am See, Stadt",14-05-2017,30911,0.747662644,23111,0.390203799,0.297347583,0.117130371,0.063562806,0.056596426,0.033879971,0.034096318
05562016,"Haltern am See, Stadt",15-05-2022,30938,0.654373263,20245,0.422869844,0.247270931,0.052556187,0.042677204,0.174512225,0.011410225,0.043467523
05562020,"Herten, Stadt",13-05-1990,52272,0.716846495,37471,0.289477196,0.594352966,0.033065571,0,0.049585012,0,0.02802167
05562020,"Herten, Stadt",14-05-1995,50295,0.66491699,33442,0.296274146,0.582291729,0.019795467,0,0.0795706,0,0.015967945
05562020,"Herten, Stadt",14-05-2000,49125,0.576468193,28319,0.283873018,0.532398743,0.081182245,0,0.045587768,0.01052297,0.036689149
05562020,"Herten, Stadt",22-05-2005,48136,0.632873525,30464,0.353006828,0.495207458,0.036469275,0,0.03725709,0.009880515,0.0559677
05562020,"Herten, Stadt",09-05-2010,46916,0.597152357,28016,0.269952884,0.465840948,0.041476299,0,0.075278412,0.068211022,0.065105654
05562020,"Herten, Stadt",13-05-2012,46170,0.596794455,27554,0.19895478,0.488785657,0.053204616,0,0.075524425,0.02754591,0.142302388
05562020,"Herten, Stadt",14-05-2017,45143,0.625035997,28216,0.27083924,0.373830451,0.10015594,0.101396371,0.038028069,0.045754182,0.058016728
05562020,"Herten, Stadt",15-05-2022,43947,0.50517669,22201,0.309850908,0.343407955,0.047385253,0.07333003,0.129003198,0.017972163,0.066708707
05562024,"Marl, Stadt",13-05-1990,70001,0.704332795,49304,0.273912867,0.599687652,0.042552328,0,0.050279896,0,0.027137758
05562024,"Marl, Stadt",14-05-1995,68967,0.633288384,43676,0.317336752,0.554354794,0.026879751,0,0.085012364,0,0.008792014
05562024,"Marl, Stadt",14-05-2000,68698,0.541878948,37226,0.295008865,0.532719067,0.076881749,0,0.04824585,0.011524204,0.02627196
05562024,"Marl, Stadt",22-05-2005,68048,0.591964496,40282,0.347996624,0.502432848,0.044560846,0,0.035549377,0.010699568,0.051859391
05562024,"Marl, Stadt",09-05-2010,67110,0.562270899,37734,0.270366248,0.475221286,0.042693592,0,0.070334446,0.061164997,0.067286797
05562024,"Marl, Stadt",13-05-2012,66691,0.56159002,37453,0.202306891,0.490561504,0.053400262,0,0.070194644,0.027821536,0.140976691
05562024,"Marl, Stadt",14-05-2017,64872,0.609939573,39568,0.266654873,0.384022442,0.090477153,0.113905176,0.034522847,0.042812374,0.054715932
05562024,"Marl, Stadt",15-05-2022,62471,0.48204767,30114,0.326060968,0.350036528,0.049080162,0.075944743,0.117188019,0.014046623,0.057680813
05562028,"Oer-Erkenschwick, Stadt",13-05-1990,21334,0.731227149,15600,0.225384615,0.66275641,0.027435897,0,0.053205128,0,0.023012821
05562028,"Oer-Erkenschwick, Stadt",14-05-1995,22225,0.675455568,15012,0.221689315,0.650679456,0.02151612,0,0.08326672,0,0.016120437
05562028,"Oer-Erkenschwick, Stadt",14-05-2000,22550,0.591485588,13338,0.227995202,0.581121607,0.083670715,0,0.053381317,0.009146799,0.034487929
05562028,"Oer-Erkenschwick, Stadt",22-05-2005,22559,0.606853141,13690,0.333308985,0.481081081,0.03082542,0,0.03725347,0.00861943,0.102045289
05562028,"Oer-Erkenschwick, Stadt",09-05-2010,22586,0.576906048,13030,0.247198772,0.46953185,0.042440522,0,0.082732157,0.079892556,0.06722947
05562028,"Oer-Erkenschwick, Stadt",13-05-2012,22269,0.590417172,13148,0.181624582,0.495284454,0.044797688,0,0.085031944,0.030118649,0.148691816
05562028,"Oer-Erkenschwick, Stadt",14-05-2017,21732,0.62603534,13605,0.263285557,0.397280412,0.08585079,0.107828004,0.038882764,0.046233003,0.048658581
05562028,"Oer-Erkenschwick, Stadt",15-05-2022,21385,0.515407996,11022,0.304481945,0.36989657,0.047994919,0.069860279,0.126565052,0.016603157,0.054527309
05562032,"Recklinghausen, Stadt",13-05-1990,96736,0.692410271,66981,0.309087652,0.564159986,0.043012197,0,0.047580657,0,0.030665413
05562032,"Recklinghausen, Stadt",14-05-1995,95776,0.629719345,60312,0.309009816,0.556539329,0.027871734,0,0.082753018,0,0.017558695
05562032,"Recklinghausen, Stadt",14-05-2000,93995,0.549539869,51654,0.324679599,0.487048438,0.078967747,0,0.063847911,0.010860727,0.025225539
05562032,"Recklinghausen, Stadt",22-05-2005,93002,0.605298811,56294,0.390823178,0.442285146,0.041709596,0,0.051373148,0.010835968,0.054019967
05562032,"Recklinghausen, Stadt",09-05-2010,91397,0.579132794,52931,0.293892048,0.405754662,0.0464756,0,0.098259999,0.072188321,0.070582456
05562032,"Recklinghausen, Stadt",13-05-2012,90464,0.582916961,52733,0.212807919,0.445356797,0.058009216,0,0.095044849,0.030208788,0.143989532
05562032,"Recklinghausen, Stadt",14-05-2017,88259,0.630473946,55645,0.279881391,0.356905382,0.100871597,0.102309282,0.045969988,0.05004942,0.05324827
05562032,"Recklinghausen, Stadt",15-05-2022,85563,0.518460082,44361,0.326052163,0.318951331,0.048375826,0.06850612,0.1501995,0.020558599,0.059534276
05562036,"Waltrop, Stadt",13-05-1990,22647,0.721331744,16336,0.323518609,0.558582272,0.041074927,0,0.042727718,0,0.026261019
05562036,"Waltrop, Stadt",14-05-1995,23096,0.640976793,14804,0.317346663,0.531477979,0.042488517,0,0.09017833,0,0.010335045
05562036,"Waltrop, Stadt",14-05-2000,23273,0.56138014,13065,0.335170302,0.474856487,0.090929966,0,0.058323766,0.008802143,0.02250287
05562036,"Waltrop, Stadt",22-05-2005,23488,0.640965599,15055,0.389106609,0.437595483,0.046031219,0,0.047226835,0.008236466,0.058518765
05562036,"Waltrop, Stadt",09-05-2010,23626,0.607297046,14348,0.282966267,0.397546696,0.050808475,0,0.133328687,0.06349317,0.057499303
05562036,"Waltrop, Stadt",13-05-2012,23474,0.612422254,14376,0.223288815,0.449568726,0.060378408,0,0.096688926,0.025041736,0.129173623
05562036,"Waltrop, Stadt",14-05-2017,23543,0.670730153,15791,0.29706795,0.356975492,0.108986131,0.082768666,0.051675005,0.045278956,0.047875372
05562036,"Waltrop, Stadt",15-05-2022,23237,0.56349787,13094,0.347716511,0.328929281,0.045364289,0.062318619,0.147472125,0.013975867,0.046586223
05566004,Altenberge,13-05-1990,5910,0.793908629,4692,0.521099744,0.325660699,0.069053708,0,0.065856777,0,0.013000853
05566004,Altenberge,14-05-1995,6239,0.716460971,4470,0.5098434,0.284340045,0.048993289,0,0.14049217,0,0.0098434
05566004,Altenberge,14-05-2000,6883,0.685021066,4715,0.458112407,0.279109226,0.13552492,0,0.106892895,0.007423118,0.007211029
05566004,Altenberge,22-05-2005,7269,0.739303893,5374,0.564011909,0.264235207,0.056382583,0,0.080759211,0.005024191,0.024376628
05566004,Altenberge,09-05-2010,7666,0.700626141,5371,0.444051387,0.24613666,0.06795755,0,0.167194191,0.034071867,0.034444238
05566004,Altenberge,13-05-2012,7729,0.713417001,5514,0.366158868,0.315016322,0.082154516,0,0.142908959,0.014145811,0.073086688
05566004,Altenberge,14-05-2017,7910,0.759039191,6004,0.431712192,0.241505663,0.130079947,0.032811459,0.092438374,0.037641572,0.027315123
05566004,Altenberge,15-05-2022,7985,0.688290545,5496,0.45360262,0.193231441,0.055858806,0.020742358,0.223253275,0.015647744,0.033114993
05566008,"Emsdetten, Stadt",13-05-1990,24380,0.746964725,18211,0.42924606,0.467574543,0.041623195,0,0.04354511,0,0.012794465
05566008,"Emsdetten, Stadt",14-05-1995,25022,0.668331868,16723,0.421276087,0.414758118,0.025952281,0,0.121329905,0,0.011720385
05566008,"Emsdetten, Stadt",14-05-2000,25742,0.590202781,15193,0.432238531,0.399789377,0.083986046,0,0.063384453,0.00625288,0.007108537
05566008,"Emsdetten, Stadt",22-05-2005,26360,0.663429439,17488,0.500228728,0.343378317,0.045288198,0,0.057067704,0.004860476,0.04037054
05566008,"Emsdetten, Stadt",09-05-2010,27147,0.634029543,17212,0.398384848,0.33313967,0.055891239,0,0.118347664,0.043806647,0.038868231
05566008,"Emsdetten, Stadt",13-05-2012,27213,0.652666005,17761,0.32154721,0.37019312,0.064354485,0,0.114689488,0.021789314,0.096503575
05566008,"Emsdetten, Stadt",14-05-2017,27610,0.69297356,19133,0.393247269,0.317827837,0.099722992,0.040244604,0.06543668,0.043014687,0.031777557
05566008,"Emsdetten, Stadt",15-05-2022,27380,0.604455807,16550,0.386827795,0.249909366,0.05021148,0.032990937,0.21836858,0.02060423,0.03510574
05566012,"Greven, Stadt",13-05-1990,22712,0.72111659,16378,0.416839663,0.459457809,0.05678349,0,0.041335938,0,0.019294175
05566012,"Greven, Stadt",14-05-1995,23885,0.633577559,15133,0.411220511,0.385052534,0.03958237,0,0.145972378,0,0.013612635
05566012,"Greven, Stadt",14-05-2000,24929,0.579686309,14451,0.383779669,0.353124351,0.131271192,0,0.100823472,0.007957927,0.01411667
05566012,"Greven, Stadt",22-05-2005,26235,0.628244711,16482,0.494114792,0.305424099,0.083788375,0,0.058973426,0.007341342,0.040286373
05566012,"Greven, Stadt",09-05-2010,27046,0.585003328,15822,0.372266464,0.30988497,0.080015169,0,0.129566426,0.050941727,0.043610163
05566012,"Greven, Stadt",13-05-2012,27343,0.599239293,16385,0.301373207,0.36545621,0.081293866,0,0.118095819,0.023924321,0.099237107
05566012,"Greven, Stadt",14-05-2017,28122,0.647749093,18216,0.362538428,0.306214317,0.113801054,0.058190602,0.065272288,0.044850681,0.038427756
05566012,"Greven, Stadt",15-05-2022,28034,0.569380039,15962,0.39587771,0.245270016,0.056383912,0.048552813,0.184062148,0.020486155,0.043165017
05566016,"Hörstel, Stadt",13-05-1990,11745,0.76287782,8960,0.515401786,0.39453125,0.029910714,0,0.045200893,0,0.009263393
05566016,"Hörstel, Stadt",14-05-1995,12605,0.683538278,8616,0.501044568,0.385561746,0.022168059,0,0.077878366,0,0.006963788
05566016,"Hörstel, Stadt",14-05-2000,13696,0.580023364,7944,0.512462236,0.371601208,0.05501007,0,0.04305136,0.004531722,0.005790534
05566016,"Hörstel, Stadt",22-05-2005,14511,0.682861278,9909,0.606519326,0.284589767,0.036330609,0,0.031183772,0.004440408,0.028458977
05566016,"Hörstel, Stadt",09-05-2010,15006,0.635612422,9538,0.513839379,0.279303837,0.050010484,0,0.078842525,0.03575173,0.033864542
05566016,"Hörstel, Stadt",13-05-2012,15060,0.659760956,9936,0.463264895,0.314412238,0.048208535,0,0.073268921,0.01318438,0.077596618
05566016,"Hörstel, Stadt",14-05-2017,15484,0.681671403,10555,0.466887731,0.302415917,0.083751776,0.042539081,0.040644244,0.02539081,0.02851729
