stimmbezirk,valid_votes,eligible_voters,cdu_csu,spd,gruene,linke_pds,fdp,afd,ad_demokraten,other
60801,1185,1506,0.326582278,0.232911392,0.066666667,0.087763713,0.128270042,0.10464135,0.010126582,0.043037975
60802,565,1308,0.215929204,0.286725664,0.07079646,0.109734513,0.095575221,0.153982301,0.026548673,0.040707965
60803,671,1561,0.23099851,0.23099851,0.073025335,0.146050671,0.087928465,0.169895678,0.02533532,0.035767511
60901,962,1441,0.218295218,0.335758836,0.037422037,0.142411642,0.08004158,0.127858628,0.021829522,0.036382536
60902,370,1242,0.189189189,0.259459459,0.067567568,0.162162162,0.035135135,0.218918919,0.02972973,0.037837838
60903,326,1030,0.273006135,0.245398773,0.04601227,0.113496933,0.061349693,0.226993865,0.012269939,0.021472393
60904,429,1269,0.191142191,0.265734266,0.055944056,0.13986014,0.079254079,0.207459207,0.013986014,0.046620047
60905,478,1339,0.205020921,0.294979079,0.069037657,0.123430962,0.077405858,0.171548117,0.035564854,0.023012552
61001,922,1144,0.21691974,0.279826464,0.079175705,0.110629067,0.091106291,0.154013015,0.015184382,0.053145336
61002,325,789,0.206153846,0.24,0.098461538,0.123076923,0.098461538,0.172307692,0.027692308,0.033846154
61003,492,842,0.274390244,0.241869919,0.067073171,0.093495935,0.103658537,0.146341463,0.038617886,0.034552846
61004,432,1024,0.164351852,0.319444444,0.060185185,0.108796296,0.104166667,0.178240741,0.032407407,0.032407407
61101,1137,1588,0.341248901,0.229551451,0.075637643,0.066842568,0.133685136,0.105540897,0.005277045,0.042216359
61102,733,1575,0.285129604,0.255115962,0.076398363,0.081855389,0.130968622,0.144611187,0.005457026,0.020463847
61201,1597,2125,0.289292423,0.331246086,0.057608015,0.070131497,0.112711334,0.092673763,0.002504696,0.043832185
61202,1331,1574,0.327573253,0.275732532,0.044327573,0.057099925,0.141247183,0.11419985,0,0.039819684
61203,402,981,0.258706468,0.338308458,0.064676617,0.067164179,0.124378109,0.097014925,0,0.049751244
61204,517,1078,0.328820116,0.266924565,0.056092843,0.071566731,0.143133462,0.094777563,0.005802708,0.032882012
61205,442,1005,0.28280543,0.298642534,0.061085973,0.076923077,0.113122172,0.131221719,0,0.036199095
61206,395,863,0.281012658,0.248101266,0.096202532,0.096202532,0.146835443,0.081012658,0.002531646,0.048101266
61207,278,657,0.273381295,0.284172662,0.071942446,0.061151079,0.143884892,0.118705036,0.007194245,0.039568345
70101,1191,1337,0.312342569,0.256087322,0.116708648,0.078925273,0.122586062,0.067170445,0.004198153,0.041981528
70102,1048,1211,0.300572519,0.255725191,0.116412214,0.073473282,0.130725191,0.071564885,0.000954198,0.050572519
70103,1332,1618,0.301051051,0.268768769,0.125375375,0.063063063,0.12987988,0.076576577,0.000750751,0.034534535
70104,353,736,0.212464589,0.283286119,0.127478754,0.138810198,0.101983003,0.082152975,0,0.053824363
70105,242,623,0.23553719,0.247933884,0.099173554,0.140495868,0.107438017,0.111570248,0,0.05785124
70106,302,677,0.32781457,0.254966887,0.122516556,0.105960265,0.099337748,0.07615894,0.003311258,0.009933775
70107,526,1190,0.247148289,0.296577947,0.121673004,0.129277567,0.085551331,0.072243346,0.003802281,0.043726236
70108,265,666,0.249056604,0.290566038,0.090566038,0.116981132,0.086792453,0.132075472,0.00754717,0.026415094
70109,275,731,0.247272727,0.221818182,0.149090909,0.116363636,0.130909091,0.094545455,0,0.04
70110,325,672,0.276923077,0.255384615,0.116923077,0.098461538,0.138461538,0.08,0.003076923,0.030769231
70111,342,682,0.31871345,0.184210526,0.178362573,0.116959064,0.108187135,0.052631579,0.005847953,0.035087719
70201,1571,1518,0.336091661,0.219605347,0.091024825,0.070655633,0.177593889,0.068109484,0,0.03691916
70202,269,565,0.226765799,0.234200743,0.107806691,0.137546468,0.133828996,0.111524164,0,0.048327138
70203,329,758,0.218844985,0.246200608,0.112462006,0.09118541,0.151975684,0.121580547,0,0.05775076
70204,460,879,0.304347826,0.206521739,0.12173913,0.1,0.130434783,0.093478261,0.015217391,0.02826087
70205,508,1275,0.234251969,0.230314961,0.082677165,0.125984252,0.13976378,0.149606299,0,0.037401575
70301,1953,2256,0.286226318,0.247823861,0.088069636,0.086533538,0.144393241,0.104966718,0.002048131,0.039938556
70302,327,695,0.321100917,0.22324159,0.119266055,0.079510703,0.140672783,0.088685015,0,0.027522936
70303,312,645,0.288461538,0.246794872,0.086538462,0.054487179,0.173076923,0.112179487,0,0.038461538
70304,293,624,0.225255973,0.242320819,0.092150171,0.139931741,0.092150171,0.136518771,0.003412969,0.068259386
70305,257,562,0.295719844,0.287937743,0.06614786,0.108949416,0.105058366,0.093385214,0.003891051,0.038910506
70306,672,1528,0.230654762,0.291666667,0.083333333,0.102678571,0.129464286,0.09077381,0.013392857,0.058035714
70401,493,841,0.198782961,0.332657201,0.050709939,0.097363083,0.060851927,0.178498986,0.028397566,0.052738337
70402,208,596,0.206730769,0.288461538,0.048076923,0.182692308,0.081730769,0.134615385,0.024038462,0.033653846
70501,999,1106,0.35035035,0.28028028,0.062062062,0.058058058,0.117117117,0.087087087,0.005005005,0.04004004
70502,1098,1200,0.323315118,0.261384335,0.063752277,0.073770492,0.131147541,0.107468124,0.005464481,0.033697632
70503,294,683,0.30952381,0.258503401,0.06122449,0.074829932,0.129251701,0.108843537,0.003401361,0.054421769
70504,315,681,0.355555556,0.276190476,0.073015873,0.06031746,0.111111111,0.101587302,0.003174603,0.019047619
70505,292,642,0.270547945,0.273972603,0.068493151,0.082191781,0.102739726,0.147260274,0.010273973,0.044520548
70506,423,814,0.338061466,0.234042553,0.052009456,0.073286052,0.151300236,0.115839243,0.007092199,0.028368794
70507,554,1266,0.274368231,0.297833935,0.046931408,0.061371841,0.115523466,0.140794224,0.02166065,0.041516245
70508,355,886,0.21971831,0.256338028,0.084507042,0.123943662,0.104225352,0.18028169,0.016901408,0.014084507
70601,1504,2161,0.271276596,0.277925532,0.06981383,0.10106383,0.10837766,0.120345745,0.008643617,0.042553191
70602,1128,1256,0.348404255,0.257092199,0.078014184,0.07712766,0.117907801,0.088652482,0.004432624,0.028368794
70603,1169,1436,0.30025663,0.25748503,0.066723695,0.100940975,0.120615911,0.097519247,0.011976048,0.044482464
70604,550,1541,0.201818182,0.269090909,0.08,0.16,0.118181818,0.112727273,0.016363636,0.041818182
70605,539,1422,0.283858998,0.257884972,0.063079777,0.128014842,0.072356215,0.14471243,0.012987013,0.037105751
70606,369,1069,0.208672087,0.281842818,0.06504065,0.138211382,0.08401084,0.143631436,0.046070461,0.032520325
70607,383,988,0.250652742,0.289817232,0.088772846,0.088772846,0.091383812,0.120104439,0.023498695,0.046997389
70608,602,1260,0.187707641,0.254152824,0.132890365,0.132890365,0.102990033,0.11461794,0.033222591,0.041528239
70701,1669,1673,0.30077891,0.291791492,0.06111444,0.065907729,0.131216297,0.098861594,0.007189934,0.043139605
70702,1227,1460,0.295843521,0.303178484,0.057864711,0.07008965,0.101874491,0.118174409,0.008149959,0.044824776
70703,552,1322,0.230072464,0.295289855,0.088768116,0.070652174,0.126811594,0.130434783,0.018115942,0.039855072
70704,480,1028,0.254166667,0.28125,0.08125,0.0875,0.11875,0.125,0.00625,0.045833333
70705,292,658,0.246575342,0.267123288,0.044520548,0.054794521,0.119863014,0.22260274,0.003424658,0.04109589
70706,208,673,0.283653846,0.230769231,0.048076923,0.091346154,0.096153846,0.201923077,0.014423077,0.033653846
70707,496,1085,0.266129032,0.258064516,0.060483871,0.076612903,0.116935484,0.177419355,0.004032258,0.040322581
70708,408,1010,0.242647059,0.325980392,0.075980392,0.088235294,0.102941176,0.115196078,0.017156863,0.031862745
70709,442,1224,0.233031674,0.303167421,0.067873303,0.099547511,0.097285068,0.153846154,0.00678733,0.038461538
70801,892,1362,0.31838565,0.270179372,0.060538117,0.069506726,0.132286996,0.099775785,0.00896861,0.040358744
70901,1387,1840,0.302090844,0.235760634,0.057678443,0.084354722,0.139149243,0.13554434,0.002883922,0.042537851
70902,569,1326,0.23198594,0.281195079,0.059753954,0.072056239,0.137082601,0.172231986,0.008787346,0.036906854
70903,552,1158,0.262681159,0.315217391,0.041666667,0.074275362,0.121376812,0.125,0.007246377,0.052536232
71001,1655,1822,0.299697885,0.271903323,0.050755287,0.073111782,0.143202417,0.114199396,0.004229607,0.042900302
71002,316,604,0.325949367,0.291139241,0.07278481,0.060126582,0.113924051,0.091772152,0.003164557,0.041139241
71003,270,654,0.237037037,0.255555556,0.048148148,0.07037037,0.151851852,0.166666667,0.018518519,0.051851852
71004,256,579,0.32421875,0.2421875,0.09375,0.04296875,0.109375,0.12109375,0.00390625,0.0625
71005,347,693,0.351585014,0.276657061,0.066282421,0.080691643,0.09221902,0.100864553,0,0.031700288
71006,447,1025,0.174496644,0.277404922,0.049217002,0.140939597,0.136465324,0.172259508,0.011185682,0.03803132
71007,503,1022,0.286282306,0.246520875,0.057654076,0.065606362,0.149105368,0.153081511,0,0.041749503
71101,1650,1669,0.306060606,0.256363636,0.080606061,0.073939394,0.142424242,0.092727273,0.002424242,0.045454545
71102,332,695,0.240963855,0.25,0.081325301,0.111445783,0.126506024,0.15060241,0.009036145,0.030120482
71103,543,1197,0.270718232,0.211786372,0.092081031,0.066298343,0.14732965,0.139963168,0.023941068,0.047882136
71104,350,754,0.274285714,0.225714286,0.088571429,0.077142857,0.134285714,0.117142857,0.031428571,0.051428571
71105,386,760,0.32642487,0.212435233,0.07253886,0.090673575,0.134715026,0.121761658,0.007772021,0.033678756
71106,247,607,0.311740891,0.246963563,0.064777328,0.056680162,0.133603239,0.153846154,0,0.032388664
71201,915,1110,0.301639344,0.27431694,0.054644809,0.066666667,0.144262295,0.108196721,0.001092896,0.049180328
71202,352,689,0.284090909,0.278409091,0.0625,0.082386364,0.110795455,0.113636364,0,0.068181818
71203,323,669,0.315789474,0.26625387,0.049535604,0.06501548,0.133126935,0.133126935,0,0.037151703
71204,312,584,0.256410256,0.294871795,0.086538462,0.080128205,0.125,0.108974359,0,0.048076923
71301,685,983,0.42189781,0.189781022,0.072992701,0.046715328,0.144525547,0.102189781,0,0.02189781
71401,1417,1695,0.354269584,0.228652082,0.090331687,0.053634439,0.170077629,0.072688779,0,0.030345801
71402,1220,1359,0.376229508,0.213114754,0.072131148,0.059836066,0.162295082,0.087704918,0.001639344,0.02704918
71403,1205,1275,0.323651452,0.275518672,0.092116183,0.060580913,0.124481328,0.086307054,0,0.037344398
71404,358,680,0.324022346,0.265363128,0.103351955,0.06424581,0.11452514,0.089385475,0,0.039106145
71405,252,575,0.325396825,0.242063492,0.071428571,0.075396825,0.158730159,0.071428571,0.003968254,0.051587302
71406,345,683,0.298550725,0.182608696,0.115942029,0.072463768,0.205797101,0.086956522,0.002898551,0.034782609
71407,338,669,0.340236686,0.26035503,0.100591716,0.068047337,0.142011834,0.068047337,0,0.020710059
71408,305,667,0.331147541,0.295081967,0.078688525,0.062295082,0.150819672,0.072131148,0,0.009836066
71409,299,661,0.287625418,0.204013378,0.086956522,0.070234114,0.193979933,0.133779264,0,0.023411371
71410,279,567,0.272401434,0.258064516,0.093189964,0.089605735,0.139784946,0.100358423,0.003584229,0.043010753
71411,438,822,0.310502283,0.246575342,0.118721461,0.084474886,0.116438356,0.091324201,0.002283105,0.029680365
71412,525,1190,0.186666667,0.337142857,0.08,0.095238095,0.08952381,0.148571429,0.019047619,0.043809524
71501,1173,1266,0.352941176,0.248934356,0.065643649,0.05370844,0.156862745,0.085251492,0.000852515,0.035805627
71502,278,614,0.327338129,0.269784173,0.064748201,0.064748201,0.122302158,0.107913669,0,0.043165468
71503,378,760,0.314814815,0.264550265,0.108465608,0.084656085,0.124338624,0.068783069,0.002645503,0.031746032
71504,259,599,0.308880309,0.235521236,0.084942085,0.077220077,0.138996139,0.104247104,0,0.05019305
71601,790,1080,0.330379747,0.258227848,0.069620253,0.083544304,0.102531646,0.12278481,0.006329114,0.026582278
71602,395,1075,0.230379747,0.212658228,0.035443038,0.134177215,0.055696203,0.248101266,0.048101266,0.035443038
71603,444,1113,0.245495495,0.268018018,0.047297297,0.114864865,0.096846847,0.177927928,0.011261261,0.038288288
80101,1169,1565,0.153977759,0.224978614,0.153977759,0.205303678,0.085543199,0.080410607,0.005132592,0.090675791
80102,1946,2419,0.223535457,0.274922919,0.092497431,0.146454265,0.093011305,0.107913669,0.007194245,0.054470709
80103,444,1065,0.191441441,0.304054054,0.083333333,0.119369369,0.09009009,0.150900901,0.015765766,0.045045045
80104,529,1342,0.170132325,0.336483932,0.062381853,0.130434783,0.075614367,0.164461248,0.015122873,0.04536862
80105,431,1193,0.194895592,0.245939675,0.102088167,0.194895592,0.09512761,0.099767981,0.009280742,0.05800464
80106,454,1153,0.189427313,0.306167401,0.077092511,0.125550661,0.116740088,0.121145374,0.026431718,0.037444934
80107,425,1096,0.211764706,0.275294118,0.061176471,0.145882353,0.110588235,0.096470588,0.042352941,0.056470588
80201,1318,1810,0.175265554,0.2784522,0.124430956,0.174506829,0.085735964,0.085735964,0.01138088,0.064491654
80202,1299,1882,0.177059276,0.247113164,0.10469592,0.202463433,0.073903002,0.096997691,0.023864511,0.073903002
80203,1499,2017,0.194796531,0.260173449,0.120080053,0.1754503,0.094062708,0.073382255,0.014676451,0.067378252
80204,614,1514,0.157980456,0.260586319,0.131921824,0.216612378,0.084690554,0.081433225,0.016286645,0.050488599
80205,505,1330,0.140594059,0.24950495,0.16039604,0.235643564,0.061386139,0.053465347,0.015841584,0.083168317
80206,521,1211,0.138195777,0.232245681,0.13243762,0.243761996,0.065259117,0.090211132,0.007677543,0.090211132
80207,463,1130,0.172786177,0.241900648,0.125269978,0.239740821,0.049676026,0.088552916,0.025917927,0.056155508
80208,573,1586,0.134380454,0.268760908,0.143106457,0.197207679,0.07504363,0.094240838,0.02443281,0.062827225
80209,679,1697,0.114874816,0.22533137,0.167893962,0.256259205,0.110456554,0.06921944,0.005891016,0.050073638
80301,1767,2328,0.234295416,0.320882852,0.06508206,0.088285229,0.095642332,0.134691568,0.01754386,0.043576684
80302,347,1068,0.158501441,0.305475504,0.069164265,0.152737752,0.086455331,0.152737752,0.025936599,0.048991354
80303,455,1234,0.182417582,0.30989011,0.079120879,0.142857143,0.094505495,0.096703297,0.030769231,0.063736264
80304,488,1522,0.153688525,0.327868852,0.057377049,0.12295082,0.073770492,0.168032787,0.032786885,0.06352459
80305,339,1236,0.126843658,0.359882006,0.061946903,0.147492625,0.02359882,0.159292035,0.05899705,0.061946903
80401,883,1317,0.191392978,0.302378256,0.070215176,0.130237826,0.098527746,0.1200453,0.014722537,0.072480181
80402,1337,1882,0.218399402,0.284966343,0.086013463,0.135377711,0.094988781,0.112191473,0.015706806,0.052356021
80403,380,1031,0.186842105,0.326315789,0.047368421,0.181578947,0.084210526,0.1,0.036842105,0.036842105
80404,507,1149,0.15581854,0.337278107,0.08086785,0.126232742,0.08678501,0.136094675,0.035502959,0.041420118
80405,465,1173,0.146236559,0.339784946,0.098924731,0.150537634,0.090322581,0.113978495,0,0.060215054
80406,502,1328,0.19123506,0.302788845,0.091633466,0.129482072,0.09561753,0.123505976,0.011952191,0.053784861
80501,2017,2567,0.249876054,0.277640059,0.071888944,0.105106594,0.11502231,0.116509668,0.01536936,0.04858701
80502,307,955,0.280130293,0.312703583,0.035830619,0.156351792,0.06514658,0.110749186,0.009771987,0.029315961
80503,621,1356,0.207729469,0.291465378,0.07568438,0.09178744,0.149758454,0.132045089,0.019323671,0.032206119
80504,285,651,0.319298246,0.214035088,0.094736842,0.094736842,0.112280702,0.094736842,0.024561404,0.045614035
80505,476,1062,0.207983193,0.338235294,0.107142857,0.090336134,0.109243697,0.100840336,0.008403361,0.037815126
80506,293,673,0.218430034,0.225255973,0.051194539,0.116040956,0.126279863,0.167235495,0.058020478,0.037542662
80507,245,669,0.2,0.310204082,0.110204082,0.081632653,0.12244898,0.12244898,0.016326531,0.036734694
80601,1517,1699,0.325642716,0.255108767,0.08437706,0.082399473,0.13909031,0.069215557,0.002636783,0.041529334
80602,1253,1360,0.303272147,0.270550678,0.05905826,0.09896249,0.122905028,0.098164405,0.003192338,0.043894653
80603,397,973,0.274559194,0.234256927,0.098236776,0.103274559,0.118387909,0.133501259,0.012594458,0.025188917
80604,377,779,0.331564987,0.222811671,0.084880637,0.084880637,0.148541114,0.098143236,0,0.029177719
80605,908,2062,0.234581498,0.264317181,0.083700441,0.101321586,0.115638767,0.124449339,0.04845815,0.02753304
80606,337,844,0.255192878,0.305637982,0.091988131,0.086053412,0.086053412,0.127596439,0.023738872,0.023738872
80607,266,717,0.191729323,0.319548872,0.056390977,0.135338346,0.082706767,0.139097744,0.022556391,0.052631579
80701,1152,1391,0.333333333,0.188368056,0.116319444,0.073784722,0.176215278,0.074652778,0,0.037326389
80702,1223,1315,0.336876533,0.225674571,0.100572363,0.070318888,0.169255928,0.066230581,0.000817661,0.030253475
80703,1429,1641,0.352694192,0.212736179,0.10636809,0.060181945,0.165850245,0.067179846,0,0.034989503
80704,500,1238,0.278,0.246,0.11,0.084,0.11,0.12,0.004,0.048
80705,311,671,0.282958199,0.257234727,0.167202572,0.048231511,0.15755627,0.073954984,0.003215434,0.009646302
80706,211,615,0.260663507,0.260663507,0.071090047,0.118483412,0.137440758,0.099526066,0,0.052132701
80707,457,929,0.326039387,0.190371991,0.122538293,0.096280088,0.150984683,0.078774617,0.006564551,0.028446389
80708,304,615,0.381578947,0.226973684,0.111842105,0.059210526,0.141447368,0.065789474,0,0.013157895
80709,280,641,0.228571429,0.257142857,0.1,0.135714286,0.139285714,0.1,0,0.039285714
80710,330,705,0.290909091,0.257575758,0.127272727,0.06969697,0.139393939,0.063636364,0,0.051515152
80801,1244,1401,0.438906752,0.140675241,0.075562701,0.044212219,0.215434084,0.054662379,0,0.030546624
80802,1160,1275,0.378448276,0.219827586,0.075,0.056896552,0.18362069,0.056896552,0.004310345,0.025
80803,1523,1500,0.34471438,0.226526592,0.080105056,0.06106369,0.168089297,0.078135259,0.000656599,0.040709127
80804,373,712,0.305630027,0.211796247,0.085790885,0.064343164,0.230563003,0.077747989,0,0.024128686
80805,531,1089,0.325800377,0.239171375,0.069679849,0.114877589,0.150659134,0.077212806,0,0.02259887
80806,293,794,0.276450512,0.273037543,0.068259386,0.09556314,0.14334471,0.085324232,0.020477816,0.037542662
80807,302,705,0.271523179,0.28807947,0.066225166,0.062913907,0.139072848,0.132450331,0.009933775,0.029801325
80808,286,665,0.325174825,0.227272727,0.122377622,0.108391608,0.101398601,0.094405594,0,0.020979021
80809,235,610,0.306382979,0.259574468,0.080851064,0.080851064,0.136170213,0.123404255,0,0.012765957
80810,496,1124,0.280241935,0.290322581,0.092741935,0.078629032,0.127016129,0.110887097,0.002016129,0.018145161
80811,372,731,0.290322581,0.244623656,0.080645161,0.061827957,0.188172043,0.075268817,0.002688172,0.056451613
80812,368,642,0.328804348,0.214673913,0.092391304,0.051630435,0.190217391,0.089673913,0.005434783,0.027173913
80901,1576,1817,0.330583756,0.265862944,0.050761421,0.067258883,0.128172589,0.112309645,0.005076142,0.039974619
80902,371,987,0.150943396,0.380053908,0.045822102,0.09703504,0.083557951,0.180592992,0.021563342,0.040431267
80903,309,850,0.213592233,0.326860841,0.009708738,0.093851133,0.103559871,0.203883495,0.006472492,0.042071197
80904,271,620,0.247232472,0.276752768,0.066420664,0.110701107,0.114391144,0.121771218,0.011070111,0.051660517
80905,297,612,0.228956229,0.269360269,0.063973064,0.117845118,0.101010101,0.175084175,0.006734007,0.037037037
80906,297,589,0.32996633,0.232323232,0.060606061,0.094276094,0.111111111,0.114478114,0.01010101,0.047138047
80907,109,468,0.440366972,0.220183486,0.04587156,0.036697248,0.100917431,0.110091743,0,0.04587156
90101,1031,1547,0.236663434,0.255092144,0.107662464,0.148399612,0.108632396,0.074684772,0.014548982,0.054316198
90102,1373,1874,0.20611799,0.289876184,0.117989803,0.150764749,0.099053168,0.062636562,0.01383831,0.059723234
90103,1333,1866,0.177044261,0.270817704,0.164291073,0.160540135,0.096774194,0.072768192,0.0060015,0.051762941
90104,1442,2119,0.196255201,0.232316227,0.1629681,0.1740638,0.101248266,0.067267684,0.004160888,0.061719834
90105,1210,1686,0.221487603,0.247933884,0.138842975,0.163636364,0.07107438,0.08677686,0.004132231,0.066115702
90106,1318,1586,0.207132018,0.264795144,0.124430956,0.163884674,0.093323217,0.080424886,0.009104704,0.056904401
90107,1753,1681,0.268682259,0.229321164,0.143753565,0.124928694,0.116942384,0.057615516,0.005704507,0.053051911
90108,386,742,0.124352332,0.220207254,0.178756477,0.225388601,0.093264249,0.062176166,0.023316062,0.07253886
90109,379,786,0.10817942,0.221635884,0.240105541,0.250659631,0.047493404,0.058047493,0.007915567,0.065963061
90110,263,639,0.182509506,0.224334601,0.16730038,0.171102662,0.08365019,0.076045627,0.011406844,0.08365019
90111,347,800,0.195965418,0.265129683,0.132564841,0.178674352,0.043227666,0.074927954,0.008645533,0.100864553
90112,247,677,0.190283401,0.226720648,0.198380567,0.174089069,0.072874494,0.076923077,0.012145749,0.048582996
90113,377,1042,0.137931034,0.25464191,0.140583554,0.204244032,0.090185676,0.090185676,0.018567639,0.063660477
90114,442,1145,0.162895928,0.233031674,0.14479638,0.237556561,0.061085973,0.06561086,0.011312217,0.083710407
90115,394,1019,0.116751269,0.28680203,0.185279188,0.197969543,0.068527919,0.053299492,0.017766497,0.073604061
90116,412,889,0.148058252,0.223300971,0.162621359,0.264563107,0.075242718,0.055825243,0.002427184,0.067961165
90117,750,1733,0.214666667,0.210666667,0.134666667,0.141333333,0.122666667,0.113333333,0.010666667,0.052
90118,605,1435,0.152066116,0.259504132,0.117355372,0.224793388,0.061157025,0.119008264,0.033057851,0.033057851
90119,535,1324,0.13271028,0.242990654,0.110280374,0.280373832,0.057943925,0.059813084,0.014953271,0.100934579
90120,306,1067,0.094771242,0.290849673,0.094771242,0.238562092,0.068627451,0.075163399,0.062091503,0.075163399
90121,376,1092,0.14893617,0.311170213,0.079787234,0.146276596,0.061170213,0.135638298,0.018617021,0.098404255
90122,385,727,0.236363636,0.280519481,0.101298701,0.098701299,0.122077922,0.083116883,0.012987013,0.064935065
90123,279,726,0.247311828,0.297491039,0.103942652,0.121863799,0.0609319,0.103942652,0.014336918,0.050179211
90201,1426,1696,0.208976157,0.335904628,0.085553997,0.106591865,0.086255259,0.111500701,0.012622721,0.05259467
90202,397,948,0.196473552,0.261964736,0.093198992,0.166246851,0.065491184,0.136020151,0.01511335,0.065491184
90203,374,1142,0.160427807,0.331550802,0.07486631,0.147058824,0.096256684,0.122994652,0.013368984,0.053475936
90204,432,1148,0.155092593,0.296296296,0.055555556,0.185185185,0.0625,0.164351852,0.041666667,0.039351852
90301,1286,1822,0.258942457,0.269828927,0.071539658,0.134525661,0.090979782,0.097978227,0.024883359,0.051321928
90302,1218,1278,0.270935961,0.278325123,0.100985222,0.098522167,0.118226601,0.064860427,0.010673235,0.057471264
90303,279,681,0.182795699,0.283154122,0.132616487,0.129032258,0.0609319,0.125448029,0.064516129,0.021505376
90304,413,1101,0.147699758,0.348668281,0.108958838,0.12590799,0.050847458,0.121065375,0.031476998,0.065375303
90305,573,1300,0.162303665,0.268760908,0.12565445,0.183246073,0.078534031,0.09947644,0.02443281,0.057591623
90306,567,1288,0.21340388,0.283950617,0.111111111,0.114638448,0.128747795,0.100529101,0.007054674,0.040564374
90307,330,703,0.227272727,0.278787879,0.090909091,0.13030303,0.093939394,0.121212121,0.024242424,0.033333333
90308,254,568,0.212598425,0.299212598,0.07480315,0.102362205,0.125984252,0.125984252,0.003937008,0.05511811
90401,1219,1286,0.292863002,0.221493027,0.116488925,0.11730927,0.13535685,0.063986874,0.001640689,0.050861362
90402,1413,1730,0.244161359,0.292285916,0.098372258,0.118188252,0.087756546,0.098372258,0.014861996,0.046001415
90403,1407,1738,0.28358209,0.262260128,0.108742004,0.098081023,0.118692253,0.073205402,0.004264392,0.051172708
90404,1375,1889,0.279272727,0.252363636,0.100363636,0.097454545,0.128727273,0.085818182,0.003636364,0.052363636
90405,544,1197,0.200367647,0.316176471,0.09375,0.121323529,0.091911765,0.117647059,0.016544118,0.042279412
90406,444,1218,0.144144144,0.31981982,0.06981982,0.130630631,0.076576577,0.157657658,0.051801802,0.04954955
90407,578,1355,0.197231834,0.26816609,0.129757785,0.129757785,0.098615917,0.10899654,0.005190311,0.062283737
90408,430,1022,0.195348837,0.320930233,0.081395349,0.148837209,0.076744186,0.104651163,0.020930233,0.051162791
90409,472,1143,0.254237288,0.31779661,0.076271186,0.088983051,0.095338983,0.110169492,0.01059322,0.046610169
90410,462,1158,0.181818182,0.331168831,0.095238095,0.127705628,0.064935065,0.116883117,0.021645022,0.060606061
90411,514,1183,0.249027237,0.215953307,0.134241245,0.124513619,0.153696498,0.093385214,0,0.029182879
90412,315,657,0.285714286,0.215873016,0.165079365,0.117460317,0.088888889,0.095238095,0,0.031746032
90413,329,626,0.294832827,0.270516717,0.079027356,0.085106383,0.170212766,0.066869301,0.009118541,0.024316109
90501,1389,1540,0.274298056,0.261339093,0.133189345,0.098632109,0.128149748,0.054715623,0.001439885,0.048236141
90502,1170,1303,0.279487179,0.260683761,0.101709402,0.097435897,0.124786325,0.079487179,0.000854701,0.055555556
90503,1177,1261,0.307561597,0.260832625,0.126593033,0.078164826,0.141036534,0.046728972,0.001699235,0.037383178
90504,1411,1558,0.34939759,0.187810064,0.119064493,0.084337349,0.157335223,0.064493267,0.000708717,0.036853296
90505,1125,1306,0.310222222,0.238222222,0.138666667,0.083555556,0.136,0.053333333,0.000888889,0.039111111
90506,1092,1321,0.308608059,0.269230769,0.119047619,0.072344322,0.129120879,0.06043956,0,0.041208791
90507,354,771,0.214689266,0.307909605,0.104519774,0.141242938,0.129943503,0.064971751,0,0.036723164
90508,333,721,0.213213213,0.249249249,0.141141141,0.132132132,0.102102102,0.117117117,0.003003003,0.042042042
90509,585,1394,0.232478632,0.252991453,0.147008547,0.111111111,0.147008547,0.078632479,0,0.030769231
90510,329,665,0.234042553,0.279635258,0.130699088,0.103343465,0.118541033,0.106382979,0.003039514,0.024316109
90511,347,621,0.250720461,0.262247839,0.144092219,0.074927954,0.167146974,0.057636888,0.005763689,0.037463977
90512,260,583,0.365384615,0.161538462,0.173076923,0.065384615,0.142307692,0.05,0,0.042307692
90513,322,642,0.248447205,0.133540373,0.195652174,0.155279503,0.152173913,0.086956522,0,0.027950311
90514,262,658,0.316793893,0.20610687,0.164122137,0.080152672,0.164122137,0.057251908,0,0.011450382
90515,301,645,0.302325581,0.129568106,0.202657807,0.099667774,0.199335548,0.046511628,0,0.019933555
90516,261,544,0.245210728,0.24137931,0.141762452,0.088122605,0.14559387,0.103448276,0,0.034482759
90517,292,619,0.294520548,0.202054795,0.150684932,0.116438356,0.113013699,0.075342466,0.003424658,0.044520548
90518,334,629,0.260479042,0.19760479,0.182634731,0.098802395,0.128742515,0.074850299,0.008982036,0.047904192
90519,351,703,0.256410256,0.284900285,0.116809117,0.116809117,0.113960114,0.07977208,0,0.031339031
90520,329,645,0.227963526,0.20668693,0.164133739,0.127659574,0.124620061,0.09118541,0.018237082,0.039513678
90521,377,693,0.267904509,0.220159151,0.193633952,0.061007958,0.161803714,0.071618037,0,0.023872679
90522,306,569,0.222222222,0.254901961,0.169934641,0.091503268,0.14379085,0.081699346,0,0.035947712
90523,292,663,0.22260274,0.243150685,0.140410959,0.130136986,0.130136986,0.099315068,0.003424658,0.030821918
90601,1352,1431,0.237426036,0.300295858,0.106508876,0.093934911,0.12352071,0.100591716,0,0.037721893
90602,1331,1419,0.294515402,0.308790383,0.084147258,0.079639369,0.103681443,0.084898573,0.003756574,0.040570999
