stimmbezirk,eligible_voters,valid_votes,spd,cdu_csu,gruene,fdp,linke_pds,ad_demokraten,afd,other
40122,1421,745,0.251006711,0.115436242,0.22147651,0.077852349,0.236241611,0,0.034899329,0.063087248
40123,1270,472,0.275423729,0.137711864,0.201271186,0.072033898,0.184322034,0,0.044491525,0.084745763
40124,1381,567,0.292768959,0.104056437,0.176366843,0.102292769,0.164021164,0.005291005,0.070546737,0.084656085
40201,1054,593,0.296795953,0.192242833,0.10623946,0.136593592,0.146711636,0.001686341,0.038785835,0.080944351
40202,1259,955,0.285863874,0.214659686,0.179057592,0.122513089,0.106806283,0,0.034554974,0.056544503
40203,2018,1371,0.289569657,0.196207148,0.171407732,0.119620715,0.114514953,0,0.047410649,0.061269147
40204,1701,1095,0.287671233,0.168949772,0.191780822,0.106849315,0.132420091,0.005479452,0.042922374,0.063926941
40205,1645,1209,0.287014061,0.223325062,0.190239868,0.11745244,0.095947064,0,0.028949545,0.05707196
40206,1549,1201,0.282264779,0.264779351,0.138218152,0.119900083,0.108243131,0.000832639,0.040799334,0.044962531
40207,1097,492,0.286585366,0.12398374,0.180894309,0.071138211,0.211382114,0,0.042682927,0.083333333
40208,727,384,0.28125,0.1953125,0.221354167,0.135416667,0.114583333,0,0.013020833,0.0390625
40209,755,386,0.256476684,0.170984456,0.24611399,0.103626943,0.129533679,0,0.023316062,0.069948187
40210,655,363,0.280991736,0.209366391,0.190082645,0.1184573,0.112947658,0,0.03030303,0.05785124
40211,669,339,0.368731563,0.15339233,0.191740413,0.088495575,0.12979351,0,0.029498525,0.038348083
40212,595,268,0.309701493,0.190298507,0.175373134,0.104477612,0.123134328,0,0.026119403,0.070895522
40213,696,349,0.280802292,0.17765043,0.260744986,0.083094556,0.134670487,0,0.028653295,0.034383954
40214,732,381,0.223097113,0.262467192,0.215223097,0.141732283,0.089238845,0,0.034120735,0.034120735
40215,723,369,0.281842818,0.224932249,0.176151762,0.149051491,0.100271003,0,0.032520325,0.035230352
40216,914,444,0.346846847,0.177927928,0.103603604,0.085585586,0.137387387,0,0.085585586,0.063063063
40217,1571,652,0.283742331,0.211656442,0.173312883,0.133435583,0.099693252,0,0.049079755,0.049079755
40218,637,331,0.314199396,0.241691843,0.129909366,0.084592145,0.093655589,0,0.072507553,0.063444109
40219,671,365,0.22739726,0.298630137,0.131506849,0.136986301,0.109589041,0,0.052054795,0.043835616
40220,1406,639,0.339593114,0.219092332,0.136150235,0.089201878,0.093896714,0.007824726,0.064162754,0.050078247
40301,1865,910,0.330769231,0.198901099,0.097802198,0.082417582,0.097802198,0.003296703,0.106593407,0.082417582
40302,1781,979,0.322778345,0.218590398,0.116445352,0.121552605,0.102145046,0.005107252,0.073544433,0.039836568
40303,1142,719,0.337969402,0.198887344,0.108484006,0.101529903,0.083449235,0.002781641,0.0945758,0.07232267
40304,708,225,0.311111111,0.12,0.12,0.075555556,0.151111111,0,0.093333333,0.128888889
40305,593,316,0.367088608,0.199367089,0.136075949,0.094936709,0.120253165,0,0.03164557,0.050632911
40306,617,273,0.36996337,0.179487179,0.091575092,0.106227106,0.062271062,0.003663004,0.146520147,0.04029304
40307,1135,514,0.352140078,0.177042802,0.124513619,0.070038911,0.151750973,0,0.073929961,0.050583658
40308,679,337,0.228486647,0.272997033,0.133531157,0.127596439,0.106824926,0.005934718,0.06231454,0.06231454
40309,753,385,0.306493506,0.179220779,0.124675325,0.119480519,0.116883117,0,0.072727273,0.080519481
40310,569,261,0.291187739,0.157088123,0.153256705,0.130268199,0.111111111,0,0.103448276,0.053639847
40311,674,345,0.284057971,0.205797101,0.168115942,0.101449275,0.153623188,0,0.034782609,0.052173913
40312,1440,368,0.298913043,0.116847826,0.097826087,0.122282609,0.168478261,0,0.114130435,0.081521739
40401,1518,957,0.312434692,0.307210031,0.07523511,0.132706374,0.05015674,0,0.07523511,0.047021944
40402,1329,979,0.337078652,0.269662921,0.086823289,0.112359551,0.046986721,0,0.083758938,0.063329928
40403,530,242,0.367768595,0.26446281,0.082644628,0.103305785,0.053719008,0,0.103305785,0.024793388
40404,1136,554,0.28700361,0.249097473,0.113718412,0.131768953,0.077617329,0,0.09566787,0.045126354
40405,1192,363,0.330578512,0.201101928,0.066115702,0.074380165,0.077134986,0,0.162534435,0.08815427
40406,1244,573,0.279232112,0.282722513,0.127399651,0.137870855,0.055846422,0.006980803,0.052356021,0.057591623
40501,1379,949,0.296101159,0.329820864,0.077976818,0.132771338,0.04109589,0.003161222,0.061116965,0.057955743
40502,1332,893,0.360582307,0.257558791,0.062709966,0.116461366,0.033594625,0.006718925,0.116461366,0.045912654
40503,1371,505,0.257425743,0.332673267,0.085148515,0.136633663,0.073267327,0,0.065346535,0.04950495
40504,1118,346,0.48265896,0.176300578,0.034682081,0.086705202,0.052023121,0,0.124277457,0.043352601
40505,706,224,0.379464286,0.241071429,0.044642857,0.071428571,0.053571429,0,0.151785714,0.058035714
40506,505,194,0.396907216,0.170103093,0.056701031,0.067010309,0.103092784,0.005154639,0.108247423,0.092783505
40507,1261,391,0.375959079,0.138107417,0.058823529,0.10230179,0.094629156,0.007672634,0.158567775,0.063938619
40601,1726,1025,0.309268293,0.267317073,0.084878049,0.090731707,0.097560976,0.005853659,0.082926829,0.061463415
40602,1769,1031,0.269641125,0.261881668,0.09699321,0.140640155,0.090203686,0.002909796,0.093113482,0.044616877
40603,1738,681,0.233480176,0.28928047,0.107195301,0.155653451,0.070484581,0,0.083700441,0.06020558
40604,1044,375,0.341333333,0.168,0.106666667,0.104,0.109333333,0.005333333,0.106666667,0.058666667
40605,1151,383,0.334203655,0.151436031,0.117493473,0.080939948,0.140992167,0.026109661,0.070496084,0.078328982
50101,1519,1009,0.297324083,0.196233895,0.21308226,0.092170466,0.116947473,0,0.040634291,0.043607532
50102,1357,945,0.268783069,0.185185185,0.213756614,0.097354497,0.133333333,0.005291005,0.037037037,0.059259259
50103,1894,1236,0.327669903,0.163430421,0.193365696,0.106796117,0.112459547,0.002427184,0.031553398,0.062297735
50104,1496,1115,0.273542601,0.168609865,0.214349776,0.106726457,0.15426009,0,0.029596413,0.052914798
50105,1482,1133,0.302736099,0.19505737,0.189761695,0.112091792,0.131509267,0,0.027360989,0.041482789
50106,2344,1569,0.29318037,0.19056724,0.216061185,0.107711918,0.114722753,0.001274697,0.031230083,0.045251753
50107,1744,1252,0.308306709,0.201277955,0.206070288,0.089456869,0.103833866,0.005591054,0.037539936,0.047923323
50108,1697,1169,0.290846878,0.179640719,0.198460222,0.106928999,0.130881095,0.000855432,0.032506416,0.05988024
50109,1276,874,0.297482838,0.180778032,0.186498856,0.100686499,0.11784897,0,0.04576659,0.070938215
50110,752,370,0.291891892,0.178378378,0.216216216,0.089189189,0.145945946,0,0.021621622,0.056756757
50111,1300,614,0.267100977,0.159609121,0.247557003,0.092833876,0.138436482,0,0.034201954,0.060260586
50112,1290,546,0.333333333,0.141025641,0.223443223,0.095238095,0.128205128,0.001831502,0.027472527,0.049450549
50113,789,381,0.280839895,0.167979003,0.249343832,0.083989501,0.173228346,0,0.01312336,0.031496063
50114,1070,501,0.265469062,0.179640719,0.159680639,0.105788423,0.167664671,0.01996008,0.03992016,0.061876248
50115,1043,492,0.339430894,0.207317073,0.154471545,0.113821138,0.083333333,0.006097561,0.042682927,0.052845528
50116,1021,544,0.272058824,0.158088235,0.246323529,0.091911765,0.128676471,0,0.034926471,0.068014706
50117,935,492,0.209349593,0.148373984,0.296747967,0.101626016,0.142276423,0,0.018292683,0.083333333
50118,1485,773,0.30530401,0.15912031,0.216041397,0.128072445,0.137128072,0,0.023285899,0.031047865
50119,1062,514,0.274319066,0.1692607,0.206225681,0.089494163,0.151750973,0,0.03307393,0.075875486
50120,1072,564,0.292553191,0.154255319,0.195035461,0.115248227,0.14893617,0,0.046099291,0.04787234
50121,555,289,0.346020761,0.162629758,0.21799308,0.079584775,0.117647059,0,0.041522491,0.034602076
50122,653,366,0.325136612,0.177595628,0.191256831,0.098360656,0.131147541,0,0.030054645,0.046448087
50123,939,476,0.304621849,0.237394958,0.155462185,0.119747899,0.12605042,0,0.021008403,0.035714286
50124,1001,460,0.310869565,0.191304348,0.169565217,0.108695652,0.108695652,0.002173913,0.043478261,0.065217391
50125,659,276,0.351449275,0.123188406,0.163043478,0.072463768,0.15942029,0.010869565,0.065217391,0.054347826
50126,554,227,0.295154185,0.193832599,0.13215859,0.092511013,0.13215859,0,0.101321586,0.052863436
50201,1483,1154,0.351819757,0.224436742,0.127383016,0.098786828,0.092720971,0.000866551,0.058058925,0.04592721
50202,680,280,0.292857143,0.275,0.092857143,0.103571429,0.082142857,0.007142857,0.085714286,0.060714286
50203,1121,499,0.314629259,0.190380762,0.142284569,0.092184369,0.122244489,0.002004008,0.074148297,0.062124248
50204,1437,585,0.311111111,0.182905983,0.116239316,0.094017094,0.128205128,0.001709402,0.08034188,0.085470085
50301,1295,906,0.293598234,0.246136865,0.12803532,0.153421634,0.075055188,0.002207506,0.054083885,0.047461369
50302,1296,949,0.298208641,0.230769231,0.152792413,0.127502634,0.085353003,0,0.048472076,0.056902002
50303,1588,1201,0.279766861,0.293089092,0.103247294,0.184013322,0.0632806,0.004163197,0.044129892,0.028309742
50304,703,335,0.223880597,0.244776119,0.149253731,0.158208955,0.137313433,0,0.032835821,0.053731343
50305,734,407,0.319410319,0.27027027,0.108108108,0.142506143,0.073710074,0,0.054054054,0.031941032
50306,718,351,0.347578348,0.182336182,0.133903134,0.091168091,0.094017094,0.005698006,0.068376068,0.076923077
50307,736,290,0.327586207,0.213793103,0.093103448,0.082758621,0.137931034,0,0.079310345,0.065517241
50308,625,355,0.307042254,0.267605634,0.109859155,0.166197183,0.118309859,0,0.011267606,0.01971831
50309,1129,296,0.429054054,0.310810811,0.037162162,0.111486486,0.050675676,0,0.050675676,0.010135135
50310,825,299,0.264214047,0.284280936,0.120401338,0.163879599,0.053511706,0,0.066889632,0.046822742
50311,959,288,0.357638889,0.246527778,0.069444444,0.104166667,0.09375,0.010416667,0.079861111,0.038194444
50401,1519,1066,0.287992495,0.303939962,0.097560976,0.112570356,0.070356473,0.000938086,0.073170732,0.053470919
50402,1190,732,0.326502732,0.244535519,0.113387978,0.088797814,0.080601093,0.00273224,0.066939891,0.076502732
50403,1809,1226,0.336867863,0.262642741,0.091353997,0.117455139,0.064437194,0,0.077487765,0.049755302
50404,1621,1083,0.300092336,0.329639889,0.090489381,0.132040628,0.057248384,0.004616805,0.041551247,0.04432133
50405,963,269,0.312267658,0.19330855,0.089219331,0.063197026,0.137546468,0,0.107806691,0.096654275
50406,1773,661,0.340393343,0.15128593,0.122541604,0.096822995,0.098335855,0.007564297,0.098335855,0.084720121
50407,628,270,0.281481481,0.225925926,0.137037037,0.140740741,0.111111111,0.007407407,0.033333333,0.062962963
50408,741,301,0.289036545,0.272425249,0.066445183,0.159468439,0.083056478,0.003322259,0.079734219,0.046511628
50409,686,272,0.349264706,0.198529412,0.117647059,0.117647059,0.095588235,0.007352941,0.091911765,0.022058824
50410,611,208,0.456730769,0.158653846,0.052884615,0.110576923,0.086538462,0.004807692,0.081730769,0.048076923
50411,724,272,0.297794118,0.176470588,0.117647059,0.136029412,0.117647059,0.007352941,0.069852941,0.077205882
50412,571,225,0.266666667,0.28,0.102222222,0.124444444,0.084444444,0.013333333,0.088888889,0.04
50413,1031,441,0.342403628,0.244897959,0.102040816,0.117913832,0.074829932,0.006802721,0.063492063,0.047619048
50414,1241,474,0.301687764,0.276371308,0.11814346,0.116033755,0.067510549,0.004219409,0.040084388,0.075949367
50501,2043,1248,0.317307692,0.225160256,0.103365385,0.100961538,0.102564103,0.003205128,0.087339744,0.060096154
50502,1881,1117,0.312444047,0.273948075,0.089525515,0.114592659,0.078782453,0.004476276,0.076991943,0.049239033
50503,1344,996,0.292168675,0.286144578,0.107429719,0.129518072,0.075301205,0,0.063253012,0.046184739
50504,737,327,0.29969419,0.220183486,0.107033639,0.100917431,0.110091743,0,0.100917431,0.06116208
50505,1407,530,0.298113208,0.267924528,0.09245283,0.096226415,0.098113208,0.005660377,0.08490566,0.056603774
50506,740,285,0.266666667,0.270175439,0.112280702,0.126315789,0.094736842,0.003508772,0.066666667,0.059649123
50507,710,291,0.254295533,0.278350515,0.079037801,0.16838488,0.068728522,0,0.082474227,0.068728522
50508,1440,486,0.333333333,0.234567901,0.100823045,0.090534979,0.074074074,0.016460905,0.090534979,0.059670782
50509,1319,498,0.285140562,0.289156627,0.09437751,0.120481928,0.070281124,0.006024096,0.076305221,0.058232932
50601,1383,985,0.316751269,0.332994924,0.055837563,0.146192893,0.043654822,0.002030457,0.060913706,0.041624365
50602,1517,1016,0.302165354,0.343503937,0.080708661,0.118110236,0.040354331,0,0.065944882,0.049212598
50603,1437,1079,0.277108434,0.34939759,0.078776645,0.141797961,0.048192771,0,0.066728452,0.037998146
50604,642,329,0.215805471,0.370820669,0.079027356,0.17325228,0.045592705,0,0.063829787,0.051671733
50605,583,240,0.316666667,0.320833333,0.083333333,0.1375,0.05,0,0.054166667,0.0375
50606,630,324,0.336419753,0.317901235,0.089506173,0.145061728,0.040123457,0.00308642,0.043209877,0.024691358
50607,596,341,0.246334311,0.398826979,0.126099707,0.11143695,0.029325513,0,0.052785924,0.035190616
50608,715,385,0.348051948,0.335064935,0.101298701,0.072727273,0.054545455,0,0.057142857,0.031168831
50609,508,265,0.271698113,0.366037736,0.124528302,0.124528302,0.037735849,0,0.052830189,0.022641509
50610,598,206,0.354368932,0.27184466,0.072815534,0.082524272,0.053398058,0.004854369,0.116504854,0.04368932
50611,576,244,0.360655738,0.233606557,0.077868852,0.135245902,0.040983607,0,0.102459016,0.049180328
50612,606,260,0.292307692,0.338461538,0.038461538,0.142307692,0.076923077,0,0.076923077,0.034615385
50613,1090,465,0.251612903,0.341935484,0.068817204,0.146236559,0.066666667,0,0.068817204,0.055913978
50614,1101,432,0.333333333,0.300925926,0.0625,0.099537037,0.064814815,0.011574074,0.081018519,0.046296296
50701,1856,1105,0.324886878,0.249773756,0.066968326,0.114932127,0.066063348,0.007239819,0.09321267,0.076923077
50702,1936,1131,0.351900973,0.264367816,0.092838196,0.087533156,0.062776304,0.004420866,0.082228117,0.053934571
50703,602,280,0.296428571,0.253571429,0.132142857,0.107142857,0.057142857,0,0.060714286,0.092857143
50704,599,255,0.254901961,0.196078431,0.22745098,0.105882353,0.109803922,0,0.058823529,0.047058824
50705,1278,425,0.305882353,0.197647059,0.103529412,0.131764706,0.084705882,0.007058824,0.089411765,0.08
50706,834,404,0.321782178,0.165841584,0.123762376,0.096534653,0.128712871,0.042079208,0.054455446,0.066831683
50707,759,314,0.337579618,0.203821656,0.095541401,0.121019108,0.079617834,0.003184713,0.101910828,0.057324841
50708,1129,359,0.334261838,0.203342618,0.111420613,0.075208914,0.094707521,0.005571031,0.116991643,0.058495822
50709,1203,438,0.326484018,0.189497717,0.111872146,0.063926941,0.134703196,0.01826484,0.050228311,0.105022831
60101,1824,1202,0.264559068,0.37936772,0.055740433,0.118968386,0.046589018,0.001663894,0.08985025,0.043261231
60102,791,379,0.253298153,0.37994723,0.071240106,0.147757256,0.029023747,0.002638522,0.07651715,0.039577836
60103,758,340,0.255882353,0.367647059,0.047058824,0.111764706,0.05,0.005882353,0.097058824,0.064705882
60104,597,225,0.306666667,0.306666667,0.071111111,0.088888889,0.035555556,0,0.142222222,0.048888889
60105,839,299,0.344481605,0.311036789,0.036789298,0.066889632,0.066889632,0,0.100334448,0.073578595
60201,1165,757,0.248348745,0.367239102,0.088507266,0.157199472,0.038309115,0,0.066050198,0.034346103
60202,777,400,0.2525,0.3375,0.095,0.1775,0.0375,0,0.055,0.045
60301,1506,1077,0.273909006,0.372330548,0.054781801,0.104921077,0.04363974,0.007428041,0.094707521,0.048282266
60302,736,295,0.301694915,0.305084746,0.081355932,0.145762712,0.071186441,0,0.047457627,0.047457627
60303,1166,376,0.324468085,0.265957447,0.045212766,0.093085106,0.074468085,0.005319149,0.135638298,0.055851064
60304,913,278,0.345323741,0.255395683,0.04676259,0.050359712,0.082733813,0.007194245,0.172661871,0.039568345
60305,1136,286,0.269230769,0.265734266,0.048951049,0.076923077,0.104895105,0.013986014,0.143356643,0.076923077
60306,973,320,0.303125,0.271875,0.05,0.071875,0.1,0.00625,0.115625,0.08125
60401,1398,919,0.319912949,0.367791077,0.068552775,0.109902067,0.029379761,0.003264418,0.070729053,0.0304679
60402,1089,766,0.373368146,0.32767624,0.054830287,0.092689295,0.037859008,0.002610966,0.078328982,0.032637076
60403,1039,463,0.330453564,0.259179266,0.073434125,0.140388769,0.041036717,0,0.103671706,0.051835853
60404,933,352,0.292613636,0.3125,0.076704545,0.068181818,0.048295455,0.002840909,0.133522727,0.065340909
60405,1174,445,0.319101124,0.33258427,0.058426966,0.119101124,0.04494382,0.002247191,0.078651685,0.04494382
60501,1540,764,0.318062827,0.337696335,0.040575916,0.094240838,0.056282723,0,0.111256545,0.041884817
60502,1103,375,0.304,0.293333333,0.042666667,0.117333333,0.037333333,0.013333333,0.117333333,0.074666667
60601,1134,744,0.306451613,0.330645161,0.032258065,0.134408602,0.056451613,0,0.095430108,0.044354839
60602,994,608,0.302631579,0.388157895,0.042763158,0.129934211,0.029605263,0,0.088815789,0.018092105
60603,1598,956,0.29916318,0.341004184,0.055439331,0.141213389,0.044979079,0.0041841,0.083682008,0.030334728
60604,633,245,0.297959184,0.416326531,0.053061224,0.106122449,0.048979592,0,0.048979592,0.028571429
60605,588,255,0.28627451,0.419607843,0.047058824,0.149019608,0.039215686,0,0.043137255,0.015686275
60606,1177,532,0.30075188,0.319548872,0.062030075,0.165413534,0.05075188,0,0.067669173,0.033834586
60607,587,295,0.315254237,0.291525424,0.071186441,0.145762712,0.040677966,0,0.105084746,0.030508475
60608,578,250,0.268,0.348,0.036,0.172,0.056,0,0.088,0.032
60701,1411,1008,0.265873016,0.339285714,0.08234127,0.168650794,0.035714286,0.001984127,0.079365079,0.026785714
60702,1127,849,0.262661955,0.373380448,0.060070671,0.155477032,0.036513545,0.002355713,0.071849234,0.037691402
60703,615,310,0.251612903,0.396774194,0.061290323,0.129032258,0.048387097,0.003225806,0.083870968,0.025806452
60704,540,245,0.265306122,0.334693878,0.081632653,0.126530612,0.040816327,0,0.114285714,0.036734694
60705,1141,549,0.304189435,0.353369763,0.054644809,0.158469945,0.043715847,0.001821494,0.049180328,0.034608379
60706,785,360,0.277777778,0.280555556,0.063888889,0.155555556,0.044444444,0.002777778,0.136111111,0.038888889
60707,601,227,0.233480176,0.422907489,0.074889868,0.145374449,0.035242291,0,0.057268722,0.030837004
60801,1506,956,0.291841004,0.324267782,0.060669456,0.115062762,0.059623431,0.00209205,0.10041841,0.046025105
60802,1308,449,0.325167038,0.222717149,0.057906459,0.091314031,0.102449889,0.006681514,0.138084633,0.055679287
60803,1561,595,0.253781513,0.268907563,0.077310924,0.095798319,0.112605042,0.006722689,0.137815126,0.047058824
60901,1441,695,0.362589928,0.228776978,0.047482014,0.105035971,0.102158273,0.001438849,0.109352518,0.043165468
60902,1242,256,0.34375,0.1875,0.078125,0.03515625,0.13671875,0.0078125,0.14453125,0.06640625
60903,1030,249,0.305220884,0.301204819,0.032128514,0.044176707,0.080321285,0.008032129,0.168674699,0.060240964
60904,1269,297,0.306397306,0.205387205,0.03030303,0.080808081,0.168350168,0.003367003,0.141414141,0.063973064
60905,1339,310,0.296774194,0.161290323,0.074193548,0.067741935,0.161290323,0.012903226,0.164516129,0.061290323
61001,1144,680,0.333823529,0.194117647,0.092647059,0.102941176,0.102941176,0.001470588,0.129411765,0.042647059
61002,789,245,0.363265306,0.183673469,0.053061224,0.106122449,0.130612245,0.004081633,0.093877551,0.065306122
61003,842,399,0.320802005,0.243107769,0.087719298,0.095238095,0.050125313,0.005012531,0.112781955,0.085213033
61004,1024,326,0.32208589,0.190184049,0.024539877,0.144171779,0.088957055,0.012269939,0.128834356,0.088957055
61101,1588,822,0.267639903,0.335766423,0.052311436,0.131386861,0.051094891,0.001216545,0.109489051,0.051094891
61102,1575,621,0.272141707,0.288244767,0.072463768,0.157809984,0.043478261,0.004830918,0.114331723,0.046698873
61201,2125,1272,0.377358491,0.277515723,0.059748428,0.124213836,0.032232704,0.003144654,0.08490566,0.040880503
61202,1574,1015,0.342857143,0.315270936,0.046305419,0.133990148,0.028571429,0,0.085714286,0.04729064
61203,981,344,0.334302326,0.261627907,0.075581395,0.13372093,0.040697674,0,0.078488372,0.075581395
61204,1078,439,0.28929385,0.359908884,0.066059226,0.107061503,0.043280182,0,0.093394077,0.041002278
61205,1005,430,0.330232558,0.31627907,0.051162791,0.079069767,0.060465116,0,0.097674419,0.065116279
61206,863,369,0.27100271,0.300813008,0.059620596,0.176151762,0.051490515,0,0.081300813,0.059620596
61207,657,253,0.351778656,0.292490119,0.031620553,0.114624506,0.043478261,0.003952569,0.083003953,0.079051383
70101,1337,966,0.31884058,0.306418219,0.090062112,0.123188406,0.073498965,0,0.044513458,0.043478261
70102,1211,878,0.299544419,0.317767654,0.107061503,0.104783599,0.048974943,0.001138952,0.053530752,0.067198178
70103,1618,1064,0.304511278,0.29981203,0.121240602,0.123120301,0.04887218,0,0.060150376,0.042293233
70104,736,329,0.279635258,0.258358663,0.103343465,0.112462006,0.097264438,0.006079027,0.075987842,0.066869301
70105,623,218,0.330275229,0.233944954,0.082568807,0.105504587,0.077981651,0,0.110091743,0.059633028
70106,677,295,0.254237288,0.355932203,0.118644068,0.118644068,0.06440678,0,0.06440678,0.023728814
70107,1190,461,0.329718004,0.242950108,0.10845987,0.082429501,0.080260304,0,0.071583514,0.084598698
70108,666,220,0.254545455,0.340909091,0.072727273,0.090909091,0.104545455,0,0.090909091,0.045454545
70109,731,271,0.298892989,0.269372694,0.110701107,0.121771218,0.073800738,0,0.051660517,0.073800738
70110,672,307,0.25732899,0.283387622,0.16286645,0.123778502,0.052117264,0,0.055374593,0.06514658
70111,682,353,0.209631728,0.359773371,0.135977337,0.135977337,0.073654391,0,0.036827195,0.04815864
70201,1518,1207,0.286661143,0.30074565,0.091135046,0.168185584,0.049710025,0.0008285,0.063794532,0.038939519
70202,565,241,0.307053942,0.307053942,0.045643154,0.157676349,0.074688797,0,0.082987552,0.024896266
70203,758,300,0.253333333,0.283333333,0.1,0.133333333,0.076666667,0,0.09,0.063333333
70204,879,444,0.254504505,0.290540541,0.114864865,0.146396396,0.076576577,0.013513514,0.065315315,0.038288288
70205,1275,484,0.283057851,0.303719008,0.068181818,0.107438017,0.064049587,0,0.107438017,0.066115702
70301,2256,1500,0.307333333,0.288,0.074666667,0.129333333,0.052666667,0.000666667,0.101333333,0.046
70302,695,337,0.28189911,0.326409496,0.077151335,0.148367953,0.053412463,0.005934718,0.065281899,0.041543027
70303,645,309,0.258899676,0.317152104,0.048543689,0.194174757,0.061488673,0,0.090614887,0.029126214
70304,624,250,0.292,0.304,0.068,0.064,0.084,0,0.084,0.104
70305,562,239,0.343096234,0.372384937,0.066945607,0.066945607,0.050209205,0,0.075313808,0.025104603
70306,1528,565,0.299115044,0.254867257,0.076106195,0.132743363,0.077876106,0.007079646,0.076106195,0.076106195
70401,841,395,0.35443038,0.182278481,0.060759494,0.070886076,0.083544304,0.015189873,0.15443038,0.078481013
70402,596,175,0.354285714,0.234285714,0.04,0.057142857,0.108571429,0.005714286,0.091428571,0.108571429
70501,1106,746,0.355227882,0.304289544,0.060321716,0.107238606,0.032171582,0,0.09383378,0.04691689
70502,1200,797,0.328732748,0.292346299,0.060225847,0.130489335,0.04140527,0.001254705,0.096612296,0.048933501
70503,683,270,0.32962963,0.244444444,0.088888889,0.162962963,0.044444444,0,0.074074074,0.055555556
70504,681,302,0.264900662,0.370860927,0.039735099,0.155629139,0.01986755,0,0.086092715,0.062913907
70505,642,268,0.276119403,0.332089552,0.078358209,0.141791045,0.029850746,0.003731343,0.104477612,0.03358209
70506,814,425,0.225882353,0.390588235,0.058823529,0.148235294,0.051764706,0.009411765,0.08,0.035294118
70507,1266,465,0.369892473,0.223655914,0.077419355,0.083870968,0.040860215,0.006451613,0.146236559,0.051612903
70508,886,299,0.260869565,0.254180602,0.060200669,0.10367893,0.053511706,0.006688963,0.160535117,0.100334448
70601,2161,1158,0.327288428,0.2582038,0.081174439,0.100172712,0.082901554,0.008635579,0.099309154,0.042314335
70602,1256,884,0.286199095,0.340497738,0.078054299,0.126696833,0.061085973,0.001131222,0.070135747,0.036199095
70603,1436,903,0.311184939,0.323366556,0.066445183,0.080841639,0.068660022,0.003322259,0.085271318,0.060908084
70604,1541,480,0.316666667,0.235416667,0.066666667,0.120833333,0.1125,0.0125,0.077083333,0.058333333
70605,1422,493,0.310344828,0.261663286,0.050709939,0.099391481,0.089249493,0.016227181,0.099391481,0.073022312
70606,1069,310,0.287096774,0.24516129,0.061290323,0.067741935,0.077419355,0.058064516,0.14516129,0.058064516
70607,988,356,0.289325843,0.252808989,0.070224719,0.120786517,0.075842697,0.014044944,0.103932584,0.073033708
70608,1260,510,0.339215686,0.225490196,0.090196078,0.090196078,0.076470588,0.003921569,0.088235294,0.08627451
70701,1673,1267,0.351223362,0.281767956,0.051302289,0.127071823,0.048934491,0.003157064,0.082872928,0.053670087
70702,1460,938,0.388059701,0.257995736,0.046908316,0.095948827,0.041577825,0.002132196,0.115138593,0.052238806
70703,1322,444,0.342342342,0.22972973,0.054054054,0.130630631,0.063063063,0.013513514,0.108108108,0.058558559
70704,1028,449,0.325167038,0.262806236,0.051224944,0.102449889,0.084632517,0.006681514,0.126948775,0.040089087
70705,658,248,0.342741935,0.298387097,0.048387097,0.108870968,0.048387097,0.004032258,0.10483871,0.044354839
70706,673,165,0.345454545,0.23030303,0.048484848,0.127272727,0.066666667,0,0.139393939,0.042424242
70707,1085,423,0.328605201,0.276595745,0.047281324,0.106382979,0.030732861,0,0.151300236,0.059101655
70708,1010,375,0.349333333,0.296,0.069333333,0.117333333,0.058666667,0.002666667,0.069333333,0.037333333
70709,1224,372,0.314516129,0.266129032,0.061827957,0.110215054,0.072580645,0.002688172,0.120967742,0.051075269
70801,1362,721,0.32038835,0.338418863,0.051317614,0.123439667,0.048543689,0.002773925,0.07628294,0.038834951
70901,1840,1031,0.31813773,0.295829292,0.063045587,0.120271581,0.053346266,0.000969932,0.111542192,0.03685742
70902,1326,509,0.300589391,0.241650295,0.084479371,0.135559921,0.04518664,0.001964637,0.137524558,0.053045187
70903,1158,463,0.313174946,0.274298056,0.056155508,0.11663067,0.066954644,0.006479482,0.112311015,0.05399568
71001,1822,1238,0.323909532,0.288368336,0.054927302,0.131663974,0.045234249,0.001615509,0.091276252,0.063004847
71002,604,296,0.314189189,0.310810811,0.074324324,0.131756757,0.043918919,0,0.074324324,0.050675676
71003,654,256,0.296875,0.265625,0.0234375,0.16015625,0.0625,0.00390625,0.12890625,0.05859375
71004,579,235,0.280851064,0.327659574,0.05106383,0.110638298,0.029787234,0,0.127659574,0.072340426
71005,693,340,0.3,0.338235294,0.064705882,0.111764706,0.029411765,0,0.105882353,0.05
71006,1025,382,0.379581152,0.204188482,0.04973822,0.109947644,0.07591623,0.005235602,0.120418848,0.054973822
71007,1022,449,0.28285078,0.340757238,0.04454343,0.13363029,0.051224944,0,0.097995546,0.048997773
71101,1669,1226,0.294453507,0.32137031,0.060358891,0.126427406,0.050570962,0.000815661,0.088907015,0.057096248
71102,695,302,0.321192053,0.251655629,0.046357616,0.09602649,0.07615894,0.003311258,0.139072848,0.066225166
71103,1197,509,0.284872299,0.302554028,0.070726916,0.104125737,0.041257367,0.001964637,0.127701375,0.066797642
71104,754,338,0.295857988,0.301775148,0.059171598,0.136094675,0.047337278,0.00591716,0.097633136,0.056213018
